# This file contains the Taylor coefficients for the description of the CRR spectrum
# as a function of frequency and the parameters omega_b, Y_p, T_0, omega_cdm, and N_eff.
# The various columns represent:
#   1) frequency
#   2) reference CRR spectrum in Jy/sr
#   3-7) 1st order coefficients
#   8-32) 2nd order coefficients (including correlations, ordered as [1,i], [2,i], [3,i], .. with i=1-5)
# The fiducial values of the aforementioned parameters are respectively 0.02242, 0.2437, 2.7255, 0.11933, 2.99

0.009986897098 4.66652148925e-30 4.7113003356377924e-29 -1.2140322009027523e-30 4.424461003485622e-31 2.1493287065813617e-30 1.4305099949833327e-32 -2.4315280857856613e-27 2.3569119436935508e-29 1.2416257891450941e-29 3.13199238245659e-29 1.8754033516532233e-31 2.3569119436935508e-29 -1.841812775921123e-30 -4.430147559252656e-31 -1.1318137613208441e-30 -9.430693749923159e-33 1.2416257891450941e-29 -4.430147559252656e-31 -1.1092896299429848e-31 -2.1582452221845714e-31 1.411838397284772e-32 3.13199238245659e-29 -1.1318137613208441e-30 -2.1582452221845714e-31 -4.572968979030856e-30 -2.607914412275961e-32 1.8754033516532235e-31 -9.430693749923159e-33 1.411838397284772e-32 -2.607914412275961e-32 -4.1858044089490716e-35
0.01001408859 4.687028726998e-30 4.7379008698483795e-29 -1.2214301125153868e-30 4.447117305082002e-31 2.157605725519879e-30 1.4357392093645101e-32 -2.4432150347634394e-27 2.3581108995742922e-29 1.256208301972619e-29 3.152672217505276e-29 1.8273182389183694e-31 2.3581108995742922e-29 -1.8475877378720618e-30 -4.379727368547001e-31 -1.144007744227683e-30 -9.258601163957214e-33 1.256208301972619e-29 -4.379727368547002e-31 -1.4424040519627696e-31 -2.103236001687039e-31 1.423997155562363e-32 3.152672217505276e-29 -1.144007744227683e-30 -2.1032360016870396e-31 -4.58829602307622e-30 -2.5781937957967127e-32 1.8273182389183692e-31 -9.258601163957216e-33 1.423997155562363e-32 -2.5781937957967127e-32 1.1298520149569704e-35
0.01004135412 4.707574686723e-30 4.7644435529437936e-29 -1.2288777984406937e-30 4.467281954503612e-31 2.1658257122153987e-30 1.440387152842894e-32 -2.4535523554460855e-27 2.3601920163325985e-29 1.2715452434789659e-29 3.178143390453169e-29 1.7312138439444918e-31 2.3601920163325985e-29 -1.8531943372668993e-30 -4.28590189149691e-31 -1.1515299841078177e-30 -8.519579833207768e-33 1.2715452434789659e-29 -4.28590189149691e-31 -1.0891614998984242e-31 -1.9915606755482333e-31 1.4307566406367558e-32 3.17814339045317e-29 -1.1515299841078177e-30 -1.9915606755482333e-31 -4.599583880080054e-30 -2.5402823852280127e-32 1.7312138439444918e-31 -8.519579833207768e-33 1.4307566406367558e-32 -2.5402823852280127e-32 7.863834855906506e-35
0.01006869389 4.728208755448e-30 4.791124015254218e-29 -1.2362979509642794e-30 4.481910738946975e-31 2.1740997923814746e-30 1.4456063337792045e-32 -2.46404803281122e-27 2.366685848229054e-29 1.2891225648154165e-29 3.1982360971343427e-29 1.6760727849828193e-31 2.366685848229054e-29 -1.8619428793107395e-30 -4.2765683181836926e-31 -1.1565624839281031e-30 -7.880467513962612e-33 1.2891225648154165e-29 -4.276568318183692e-31 -1.0603516844184864e-31 -1.9443240775732657e-31 1.4398353467055995e-32 3.198236097134342e-29 -1.156562483928103e-30 -1.944324077573266e-31 -4.6123346562544434e-30 -2.5266567501199904e-32 1.6760727849828193e-31 -7.880467513962612e-33 1.4398353467055993e-32 -2.5266567501199904e-32 8.313772777519137e-35
0.0100961081 4.748959849172e-30 4.818085610035692e-29 -1.2436476065244083e-30 4.492092632911422e-31 2.182498682439807e-30 1.4521194949834653e-32 -2.4759914205807912e-27 2.3783848778691253e-29 1.3042401962120918e-29 3.2060043391031005e-29 1.715985428667805e-31 2.3783848778691255e-29 -1.8753134491864804e-30 -4.403985128955374e-31 -1.161563566621814e-30 -7.98792788979686e-33 1.3042401962120915e-29 -4.403985128955374e-31 -1.6419196308064653e-31 -2.0361636985173437e-31 1.457516101192953e-32 3.2060043391031005e-29 -1.161563566621814e-30 -2.0361636985173437e-31 -4.631061738151147e-30 -2.5556847513238427e-32 1.715985428667805e-31 -7.987927889796859e-33 1.457516101192953e-32 -2.5556847513238427e-32 -3.4151228725810505e-35
0.01012359694 4.769804379896e-30 4.845189979616419e-29 -1.2509501553959787e-30 4.515666565034066e-31 2.191000218455574e-30 1.4595373377925444e-32 -2.488973686995778e-27 2.3888723046481745e-29 1.3243491942079574e-29 3.206431988153839e-29 1.8043794808379658e-31 2.3888723046481745e-29 -1.8889348892048524e-30 -4.632123667949018e-31 -1.1689752636914782e-30 -8.772930696261634e-33 1.3243491942079574e-29 -4.632123667949019e-31 -2.2818989586623366e-31 -2.2097058310246243e-31 1.4733807242280838e-32 3.206431988153839e-29 -1.1689752636914782e-30 -2.2097058310246243e-31 -4.6542666008471426e-30 -2.6074218064495465e-32 1.804379480837966e-31 -8.772930696261632e-33 1.4733807242280835e-32 -2.6074218064495465e-32 -1.968535698733333e-34
0.01015116063 4.7907004806189994e-30 4.87220291253347e-29 -1.2582765036109668e-30 4.550598780040558e-31 2.199555572423398e-30 1.4667882913045303e-32 -2.501723390570454e-27 2.3929795063963962e-29 1.35110897983199e-29 3.2095823113272286e-29 1.8689355090750914e-31 2.3929795063963965e-29 -1.8976346113244267e-30 -4.851485073832946e-31 -1.1804934216244986e-30 -9.597459319285953e-33 1.35110897983199e-29 -4.8514850738329465e-31 -2.0818667240246713e-31 -2.351809243670684e-31 1.478140011739527e-32 3.2095823113272286e-29 -1.1804934216244986e-30 -2.351809243670684e-31 -4.676765776493467e-30 -2.647886263247784e-32 1.8689355090750919e-31 -9.597459319285952e-33 1.478140011739527e-32 -2.647886263247784e-32 -2.776440531895675e-34
0.01017879937 4.8116644293419996e-30 4.898956969892951e-29 -1.2656980101764254e-30 4.575632260502612e-31 2.2081289575174952e-30 1.472869345150281e-32 -2.5131027725897116e-27 2.3889512723297984e-29 1.381590168905036e-29 3.2246447349032043e-29 1.849118858890108e-31 2.3889512723297984e-29 -1.8994779262176262e-30 -4.948112866171951e-31 -1.1961783371837455e-30 -9.720564787861844e-33 1.381590168905036e-29 -4.948112866171951e-31 -1.1951544422540018e-31 -2.3609242517080606e-31 1.4676463647920265e-32 3.2246447349032043e-29 -1.1961783371837455e-30 -2.36092425170806e-31 -4.693968090003559e-30 -2.646853985116869e-32 1.8491188588901078e-31 -9.720564787861844e-33 1.4676463647920265e-32 -2.6468539851168697e-32 -1.8514788424219634e-34
0.01020651336 4.8327140380649996e-30 4.925514907314878e-29 -1.2732018720968214e-30 4.577522098330546e-31 2.2167233126633462e-30 1.47785073344504e-32 -2.5233810065880208e-27 2.38404633700588e-29 1.4089505203362772e-29 3.2503316487683245e-29 1.7662015967634523e-31 2.38404633700588e-29 -1.9011427437976698e-30 -4.914073357087148e-31 -1.209702631263418e-30 -8.954919352261242e-33 1.4089505203362772e-29 -4.914073357087149e-31 -1.7269848037823953e-32 -2.2419031127353025e-31 1.4498514279546137e-32 3.2503316487683245e-29 -1.209702631263418e-30 -2.2419031127353025e-31 -4.707153709396955e-30 -2.616222160999497e-32 1.7662015967634525e-31 -8.954919352261244e-33 1.449851427954614e-32 -2.616222160999496e-32 -1.4845001723132176e-35
0.01023430281 4.853886776787e-30 4.952101702899217e-29 -1.2806974857201296e-30 4.58352640983342e-31 2.2253673224007448e-30 1.4826598812709848e-32 -2.533468851883733e-27 2.383995225627232e-29 1.4360919855110216e-29 3.277876926761441e-29 1.6854772076978649e-31 2.383995225627232e-29 -1.908507215644843e-30 -4.860651379366412e-31 -1.2144964438312428e-30 -7.907250539744082e-33 1.4360919855110216e-29 -4.860651379366412e-31 3.1904940131567145e-32 -2.0901066080160434e-31 1.4375784873355616e-32 3.277876926761441e-29 -1.2144964438312428e-30 -2.0901066080160434e-31 -4.7198716828816136e-30 -2.59130343004246e-32 1.6854772076978647e-31 -7.907250539744082e-33 1.4375784873355616e-32 -2.5913034300424605e-32 1.0625262581305043e-34
